FeatureExtraction,DimReduction,Normalization,NumberComponents,Classifier,KFold01_Accuracy,KFold02_Accuracy,KFold03_Accuracy,KFold04_Accuracy,KFold05_Accuracy,KFold06_Accuracy,KFold07_Accuracy,KFold08_Accuracy,KFold09_Accuracy,KFold10_Accuracy,Accuracy_Mean,Accuracy_SD
Xception+ResNet50_n_feat,PCA,No,300,RBF,0.9143,0.9143,0.9706,0.8529,0.9706,0.9412,0.8824,0.8824,0.8824,0.9412,0.9152,0.0382
Xception+ResNet50_n_feat,PCA,No,300,LinearSVM,0.9429,0.8000,0.8824,0.9706,0.9706,0.8824,0.9118,0.9706,0.8824,0.8529,0.9066,0.0544
Xception+ResNet50_n_feat,PCA,No,300,MLP,0.7714,0.6571,0.7941,0.7353,0.8529,0.7059,0.8529,0.7647,0.8529,0.8824,0.7870,0.0700
Xception+ResNet50_n_feat,PCA,No,300,Logistic,0.9429,0.8571,0.8824,0.9412,1.0000,0.8824,0.9118,0.9706,0.8824,0.8824,0.9153,0.0440
Xception+ResNet50_n_feat,PCA,No,300,RandomForest,0.8857,0.8857,0.8824,0.8824,0.8529,0.8824,0.7647,0.8824,0.9118,0.8235,0.8654,0.0402
Xception+ResNet50_n_feat,PCA,No,300,Adaboost,0.8571,0.8857,0.7941,0.8529,0.8235,0.7647,0.8235,0.8529,0.8529,0.8235,0.8331,0.0332
Xception+ResNet50_n_feat,PCA,No,300,Gaussian,0.7429,0.7714,0.7059,0.7059,0.7353,0.6765,0.7059,0.7353,0.7353,0.6176,0.7132,0.0405
Xception+ResNet50_n_feat,UMAP,No,300,PCC,0.7143,0.8000,0.7647,0.8235,0.8824,0.8235,0.7647,0.8235,0.8824,0.9118,0.8191,0.0582
Xception+ResNet50_n_feat,UMAP,No,300,J48,0.8000,0.7714,0.7059,0.7647,0.8824,0.8235,0.9118,0.7941,0.6765,0.7941,0.7924,0.0675
Xception+ResNet50_n_feat,UMAP,No,300,RBF,0.5429,0.4571,0.6471,0.7647,0.7059,0.6765,0.7059,0.6765,0.6765,0.7647,0.6618,0.0905
Xception+ResNet50_n_feat,UMAP,No,300,LinearSVM,0.6857,0.8286,0.7353,0.8235,0.8235,0.8235,0.7353,0.7353,0.7941,0.8235,0.7808,0.0500
Xception+ResNet50_n_feat,UMAP,No,300,MLP,0.6000,0.7429,0.5000,0.7059,0.6765,0.5000,0.7059,0.5000,0.4706,0.5588,0.5961,0.0985
Xception+ResNet50_n_feat,UMAP,No,300,Logistic,0.7429,0.8286,0.8235,0.8235,0.7941,0.8235,0.8529,0.8529,0.8235,0.7941,0.8160,0.0307
Xception+ResNet50_n_feat,UMAP,No,300,RandomForest,0.7429,0.8857,0.8824,0.8824,0.8824,0.7647,0.9412,0.8824,0.8235,0.9412,0.8629,0.0632
Xception+ResNet50_n_feat,UMAP,No,300,Adaboost,0.8000,0.8286,0.7941,0.8529,0.8529,0.8529,0.8529,0.8529,0.7941,0.8824,0.8364,0.0291
Xception+ResNet50_n_feat,UMAP,No,300,Gaussian,0.7143,0.8571,0.7353,0.8529,0.7941,0.7647,0.7353,0.7941,0.8235,0.8529,0.7924,0.0509
VGG16+VGG19_n_feat,PCA,No,300,PCC,0.6857,0.6286,0.8235,0.7353,0.7941,0.7353,0.6471,0.6471,0.7059,0.7647,0.7167,0.0624
VGG16+VGG19_n_feat,PCA,No,300,J48,0.6857,0.8000,0.8235,0.7941,0.7059,0.7941,0.7059,0.7647,0.7059,0.7059,0.7486,0.0489
VGG16+VGG19_n_feat,PCA,No,300,RBF,0.7714,0.8286,0.9412,0.7353,0.8235,0.9118,0.8824,0.8824,0.8824,0.9118,0.8571,0.0625
VGG16+VGG19_n_feat,PCA,No,300,LinearSVM,0.8857,0.7714,0.9118,0.7647,0.8824,0.8529,0.9118,0.9412,0.9412,0.8235,0.8687,0.0610
VGG16+VGG19_n_feat,PCA,No,300,MLP,0.6000,0.6286,0.8824,0.8235,0.7941,0.7059,0.7059,0.7059,0.7941,0.7647,0.7405,0.0832
VGG16+VGG19_n_feat,PCA,No,300,Logistic,0.8857,0.8000,0.9412,0.7647,0.8824,0.8529,0.9118,0.9412,0.9412,0.8529,0.8774,0.0578
VGG16+VGG19_n_feat,PCA,No,300,RandomForest,0.6286,0.7143,0.8824,0.7353,0.7353,0.7941,0.8235,0.8529,0.8529,0.8529,0.7872,0.0770
VGG16+VGG19_n_feat,PCA,No,300,Adaboost,0.8286,0.6571,0.9706,0.8235,0.7941,0.8235,0.8235,0.8235,0.7941,0.7941,0.8133,0.0713
VGG16+VGG19_n_feat,PCA,No,300,Gaussian,0.5429,0.6571,0.7353,0.6471,0.5294,0.7059,0.7353,0.7647,0.8529,0.6176,0.6788,0.0953
VGG16+VGG19_n_feat,UMAP,No,300,PCC,0.7143,0.8571,0.7647,0.7059,0.7647,0.7647,0.5882,0.7647,0.7353,0.7647,0.7424,0.0645
VGG16+VGG19_n_feat,UMAP,No,300,J48,0.7429,0.5714,0.6176,0.7647,0.6471,0.5882,0.6471,0.6765,0.5000,0.6471,0.6403,0.0742
VGG16+VGG19_n_feat,UMAP,No,300,RBF,0.4286,0.3429,0.5000,0.5882,0.5000,0.5294,0.5000,0.5294,0.3529,0.5588,0.4830,0.0784
VGG16+VGG19_n_feat,UMAP,No,300,LinearSVM,0.7143,0.7143,0.7647,0.7059,0.7941,0.7353,0.6176,0.7647,0.6765,0.7059,0.7193,0.0475
VGG16+VGG19_n_feat,UMAP,No,300,MLP,0.5714,0.6571,0.7647,0.5294,0.6765,0.5882,0.5588,0.5882,0.5294,0.5588,0.6023,0.0712
VGG16+VGG19_n_feat,UMAP,No,300,Logistic,0.7429,0.8286,0.7647,0.7647,0.7647,0.7353,0.6471,0.7941,0.7059,0.7353,0.7483,0.0467
VGG16+VGG19_n_feat,UMAP,No,300,RandomForest,0.7714,0.8286,0.8235,0.8235,0.7941,0.6765,0.6765,0.7647,0.8235,0.7059,0.7688,0.0585
VGG16+VGG19_n_feat,UMAP,No,300,Adaboost,0.7429,0.7714,0.7647,0.7941,0.7647,0.7059,0.6471,0.7647,0.7353,0.6471,0.7338,0.0488
VGG16+VGG19_n_feat,UMAP,No,300,Gaussian,0.7429,0.8000,0.7059,0.7353,0.7353,0.6765,0.5882,0.7353,0.7353,0.7059,0.7161,0.0523
MobileNet+ResNet101_n_feat,PCA,No,250,PCC,0.8000,0.7714,0.7941,0.7941,0.7941,0.7941,0.8235,0.8824,0.7941,0.8235,0.8071,0.0289
MobileNet+ResNet101_n_feat,PCA,No,250,J48,0.7143,0.8286,0.8235,0.7353,0.6765,0.7647,0.8235,0.9118,0.6765,0.7941,0.7749,0.0717
MobileNet+ResNet101_n_feat,PCA,No,250,RBF,0.8571,0.8571,0.9412,0.8529,0.9412,0.8824,0.9412,0.8824,0.9118,0.9412,0.9008,0.0366
MobileNet+ResNet101_n_feat,PCA,No,250,LinearSVM,0.8571,0.8571,0.9412,0.9412,0.9118,0.9118,0.9412,0.9412,0.8824,0.9118,0.9097,0.0320
MobileNet+ResNet101_n_feat,PCA,No,250,MLP,0.7429,0.7429,0.9412,0.7059,0.7941,0.8235,0.7941,0.9118,0.9706,0.7647,0.8192,0.0867
MobileNet+ResNet101_n_feat,PCA,No,250,Logistic,0.8571,0.8286,0.9412,0.9412,0.9412,0.9118,0.8824,0.9412,0.8824,0.8824,0.9009,0.0385
MobileNet+ResNet101_n_feat,PCA,No,250,RandomForest,0.8286,0.9429,0.9412,0.8235,0.8824,0.8824,0.8824,0.9118,0.9118,0.9412,0.8948,0.0414
MobileNet+ResNet101_n_feat,PCA,No,250,Adaboost,0.9143,0.9143,0.8824,0.8529,0.9412,0.7941,0.8824,0.9412,0.9118,0.9706,0.9005,0.0479
MobileNet+ResNet101_n_feat,PCA,No,250,Gaussian,0.7429,0.7429,0.7353,0.6765,0.6765,0.7353,0.7059,0.7941,0.7941,0.5294,0.7133,0.0724
MobileNet+ResNet101_n_feat,UMAP,No,250,PCC,0.8286,0.8000,0.7941,0.7353,0.7941,0.8235,0.6176,0.7941,0.7353,0.8235,0.7746,0.0610
MobileNet+ResNet101_n_feat,UMAP,No,250,J48,0.7714,0.7714,0.7059,0.6176,0.7647,0.7353,0.7647,0.7353,0.6471,0.7941,0.7308,0.0549
MobileNet+ResNet101_n_feat,UMAP,No,250,RBF,0.5714,0.4000,0.6176,0.7647,0.6765,0.5294,0.7353,0.7353,0.7353,0.6471,0.6413,0.1092
MobileNet+ResNet101_n_feat,UMAP,No,250,LinearSVM,0.7714,0.7429,0.7647,0.7941,0.7647,0.8235,0.7353,0.7941,0.7941,0.8235,0.7808,0.0288
MobileNet+ResNet101_n_feat,UMAP,No,250,MLP,0.4286,0.7429,0.5000,0.6471,0.5588,0.8235,0.6176,0.7647,0.7353,0.5588,0.6377,0.1212
MobileNet+ResNet101_n_feat,UMAP,No,250,Logistic,0.8286,0.7714,0.7941,0.7941,0.6765,0.8529,0.7941,0.8235,0.7647,0.8235,0.7924,0.0464
MobileNet+ResNet101_n_feat,UMAP,No,250,RandomForest,0.8286,0.8286,0.8235,0.8235,0.8529,0.8529,0.7941,0.8529,0.7941,0.8529,0.8304,0.0218
MobileNet+ResNet101_n_feat,UMAP,No,250,Adaboost,0.8571,0.8571,0.9118,0.7941,0.8529,0.8529,0.8235,0.8824,0.7941,0.7941,0.8420,0.0380
MobileNet+ResNet101_n_feat,UMAP,No,250,Gaussian,0.8000,0.9143,0.7647,0.8529,0.7353,0.7941,0.6765,0.7941,0.7941,0.8235,0.7950,0.0608
ResNet101+DenseNet169_n_feat,PCA,No,250,PCC,0.7714,0.8000,0.8235,0.7941,0.8235,0.8529,0.7941,0.8235,0.8824,0.9118,0.8277,0.0411
ResNet101+DenseNet169_n_feat,PCA,No,250,J48,0.8286,0.7714,0.7059,0.6176,0.9412,0.7941,0.6765,0.8529,0.6765,0.7353,0.7600,0.0923
ResNet101+DenseNet169_n_feat,PCA,No,250,RBF,0.8571,0.9143,0.9706,0.8529,0.9412,0.9118,0.9412,0.8529,0.8824,0.9412,0.9066,0.0407
ResNet101+DenseNet169_n_feat,PCA,No,250,LinearSVM,0.8286,0.8286,0.9118,0.8824,0.9118,0.9118,0.8824,0.8824,0.9412,0.8529,0.8834,0.0356
ResNet101+DenseNet169_n_feat,PCA,No,250,MLP,0.8286,0.8000,0.9118,0.8235,0.9118,0.7647,0.7647,0.6765,0.7941,0.7941,0.8070,0.0661
ResNet101+DenseNet169_n_feat,PCA,No,250,Logistic,0.8000,0.8286,0.9118,0.9118,0.9118,0.9118,0.9118,0.8824,0.9412,0.8824,0.8893,0.0412
ResNet101+DenseNet169_n_feat,PCA,No,250,RandomForest,0.9143,0.9429,0.9118,0.8235,0.7941,0.9412,0.8235,0.9118,0.8824,0.8824,0.8828,0.0496
ResNet101+DenseNet169_n_feat,PCA,No,250,Adaboost,0.8286,0.9143,0.8824,0.8529,0.8824,0.8824,0.7647,0.8529,0.8824,0.9706,0.8713,0.0510
ResNet101+DenseNet169_n_feat,PCA,No,250,Gaussian,0.7143,0.7143,0.6471,0.5882,0.6176,0.7353,0.6765,0.6765,0.7647,0.5882,0.6723,0.0582
ResNet101+DenseNet169_n_feat,UMAP,No,250,PCC,0.7143,0.8571,0.7353,0.8824,0.7941,0.7941,0.7647,0.7941,0.8529,0.8529,0.8042,0.0533
ResNet101+DenseNet169_n_feat,UMAP,No,250,J48,0.6857,0.8000,0.7941,0.7059,0.8235,0.7647,0.8235,0.7941,0.8824,0.7059,0.7780,0.0593
ResNet101+DenseNet169_n_feat,UMAP,No,250,RBF,0.7143,0.5143,0.7647,0.8529,0.6765,0.8235,0.7059,0.7941,0.7941,0.7941,0.7434,0.0926
ResNet101+DenseNet169_n_feat,UMAP,No,250,LinearSVM,0.8000,0.8286,0.7941,0.8235,0.7941,0.8235,0.7941,0.8529,0.8235,0.7941,0.8129,0.0194
ResNet101+DenseNet169_n_feat,UMAP,No,250,MLP,0.4286,0.8000,0.5882,0.8235,0.8235,0.4706,0.6176,0.7647,0.7647,0.6176,0.6699,0.1386
ResNet101+DenseNet169_n_feat,UMAP,No,250,Logistic,0.8286,0.8571,0.8529,0.8235,0.8824,0.8529,0.7941,0.8824,0.7941,0.7941,0.8362,0.0328
ResNet101+DenseNet169_n_feat,UMAP,No,250,RandomForest,0.8286,0.8857,0.8235,0.8529,0.8529,0.8235,0.8235,0.8824,0.8235,0.9118,0.8508,0.0307
ResNet101+DenseNet169_n_feat,UMAP,No,250,Adaboost,0.8000,0.8000,0.8529,0.7941,0.8235,0.8529,0.7941,0.9118,0.6765,0.8824,0.8188,0.0610
ResNet101+DenseNet169_n_feat,UMAP,No,250,Gaussian,0.8000,0.8857,0.7647,0.8529,0.7059,0.8235,0.6765,0.7059,0.8235,0.8824,0.7921,0.0719
ResNet101+DenseNet121_n_feat,PCA,No,250,PCC,0.7429,0.7429,0.7941,0.7059,0.8529,0.8235,0.8235,0.7941,0.8529,0.8235,0.7956,0.0475
ResNet101+DenseNet121_n_feat,PCA,No,250,J48,0.8000,0.7714,0.8235,0.7941,0.7941,0.7647,0.7059,0.5882,0.7059,0.7647,0.7513,0.0654
ResNet101+DenseNet121_n_feat,PCA,No,250,RBF,0.8571,0.8571,0.9412,0.8529,0.9412,0.9118,0.9118,0.8529,0.8824,0.9118,0.8920,0.0340
ResNet101+DenseNet121_n_feat,PCA,No,250,LinearSVM,0.8286,0.7714,0.9412,0.7941,0.8529,0.9412,0.9412,0.9118,0.8824,0.7941,0.8659,0.0634
ResNet101+DenseNet121_n_feat,PCA,No,250,MLP,0.8286,0.7429,0.8235,0.6765,0.9412,0.8824,0.9118,0.7941,0.8529,0.7353,0.8189,0.0791
ResNet101+DenseNet121_n_feat,PCA,No,250,Logistic,0.8571,0.7714,0.9412,0.8235,0.9118,0.9412,0.9412,0.8824,0.8824,0.8529,0.8805,0.0534
ResNet101+DenseNet121_n_feat,PCA,No,250,RandomForest,0.8857,0.8571,0.9412,0.7941,0.9118,0.8824,0.8529,0.8235,0.8824,0.8824,0.8713,0.0398
ResNet101+DenseNet121_n_feat,PCA,No,250,Adaboost,0.8286,0.8571,0.8235,0.8235,0.8529,0.8824,0.8235,0.8529,0.9118,0.9118,0.8568,0.0329
ResNet101+DenseNet121_n_feat,PCA,No,250,Gaussian,0.7143,0.7429,0.6471,0.7059,0.5882,0.7059,0.6765,0.6765,0.7353,0.5294,0.6722,0.0641
ResNet101+DenseNet121_n_feat,UMAP,No,250,PCC,0.7429,0.8000,0.7941,0.7941,0.8235,0.8235,0.7353,0.8529,0.7647,0.8824,0.8013,0.0441
ResNet101+DenseNet121_n_feat,UMAP,No,250,J48,0.7143,0.7714,0.7647,0.7353,0.8824,0.7647,0.7353,0.7647,0.7647,0.8235,0.7721,0.0459
ResNet101+DenseNet121_n_feat,UMAP,No,250,RBF,0.6857,0.6571,0.6471,0.7353,0.7353,0.8235,0.6471,0.7941,0.7647,0.7941,0.7284,0.0626
ResNet101+DenseNet121_n_feat,UMAP,No,250,LinearSVM,0.7429,0.8857,0.7647,0.7353,0.8529,0.8824,0.6471,0.8235,0.7059,0.8235,0.7864,0.0756
ResNet101+DenseNet121_n_feat,UMAP,No,250,MLP,0.4286,0.6286,0.5588,0.7353,0.5294,0.5588,0.6765,0.5588,0.7941,0.5588,0.6028,0.1018
ResNet101+DenseNet121_n_feat,UMAP,No,250,Logistic,0.7714,0.8286,0.8235,0.8529,0.8529,0.8529,0.8235,0.8529,0.7941,0.8529,0.8306,0.0273
ResNet101+DenseNet121_n_feat,UMAP,No,250,RandomForest,0.8000,0.8571,0.7941,0.8235,0.8235,0.8529,0.8529,0.8529,0.8529,0.9412,0.8451,0.0390
ResNet101+DenseNet121_n_feat,UMAP,No,250,Adaboost,0.8000,0.7714,0.8235,0.7941,0.7647,0.8529,0.8529,0.7647,0.7353,0.7647,0.7924,0.0379
ResNet101+DenseNet121_n_feat,UMAP,No,250,Gaussian,0.7429,0.8000,0.7647,0.7941,0.7941,0.8529,0.6471,0.7647,0.7647,0.9118,0.7837,0.0656
ResNet101+MobileNetV2_n_feat,PCA,No,250,PCC,0.7429,0.7429,0.8235,0.7941,0.8529,0.8529,0.8235,0.8824,0.8235,0.9118,0.8250,0.0518
ResNet101+MobileNetV2_n_feat,PCA,No,250,J48,0.7429,0.7429,0.8235,0.6765,0.8235,0.7353,0.7059,0.8529,0.7647,0.6471,0.7515,0.0631
ResNet101+MobileNetV2_n_feat,PCA,No,250,RBF,0.8857,0.8857,0.9412,0.8529,0.9412,0.9118,0.8824,0.8824,0.9412,0.9706,0.9095,0.0354
ResNet101+MobileNetV2_n_feat,PCA,No,250,LinearSVM,0.8286,0.7429,0.9706,0.8235,0.8529,0.9118,0.8529,0.9118,0.8529,0.9118,0.8660,0.0601
ResNet101+MobileNetV2_n_feat,PCA,No,250,MLP,0.6571,0.8571,0.8529,0.7059,0.8235,0.7941,0.8529,0.7941,0.8529,0.6765,0.7867,0.0742
ResNet101+MobileNetV2_n_feat,PCA,No,250,Logistic,0.8286,0.8571,0.9706,0.8235,0.8824,0.9118,0.9118,0.9118,0.8824,0.9118,0.8892,0.0422
ResNet101+MobileNetV2_n_feat,PCA,No,250,RandomForest,0.9143,0.9143,0.8824,0.8529,0.8235,0.8824,0.8529,0.8529,0.9118,0.8529,0.8740,0.0302
ResNet101+MobileNetV2_n_feat,PCA,No,250,Adaboost,0.8857,0.8857,0.9118,0.7941,0.8529,0.7941,0.8529,0.8235,0.8529,0.9412,0.8595,0.0456
ResNet101+MobileNetV2_n_feat,PCA,No,250,Gaussian,0.7143,0.7429,0.7059,0.7059,0.6765,0.7647,0.6765,0.7647,0.7353,0.6176,0.7104,0.0430
ResNet101+MobileNetV2_n_feat,UMAP,No,250,PCC,0.7429,0.8857,0.7353,0.7941,0.7647,0.8529,0.7353,0.8235,0.8529,0.9118,0.8099,0.0616
ResNet101+MobileNetV2_n_feat,UMAP,No,250,J48,0.7429,0.7714,0.7353,0.7941,0.8235,0.8529,0.7059,0.7059,0.7059,0.9412,0.7779,0.0730
ResNet101+MobileNetV2_n_feat,UMAP,No,250,RBF,0.4857,0.4000,0.5882,0.7647,0.7059,0.5882,0.6471,0.7353,0.8235,0.7059,0.6445,0.1239
ResNet101+MobileNetV2_n_feat,UMAP,No,250,LinearSVM,0.7714,0.7714,0.7647,0.7941,0.7647,0.8235,0.7647,0.7647,0.9118,0.9118,0.8043,0.0566
ResNet101+MobileNetV2_n_feat,UMAP,No,250,MLP,0.4286,0.3714,0.5588,0.6765,0.5588,0.7059,0.6765,0.5882,0.6765,0.5588,0.5800,0.1056
ResNet101+MobileNetV2_n_feat,UMAP,No,250,Logistic,0.8000,0.8571,0.8235,0.8235,0.7647,0.7941,0.7353,0.8824,0.8235,0.9118,0.8216,0.0500
ResNet101+MobileNetV2_n_feat,UMAP,No,250,RandomForest,0.8286,0.8571,0.8235,0.8529,0.9118,0.8824,0.8824,0.9118,0.8824,0.8529,0.8686,0.0292
ResNet101+MobileNetV2_n_feat,UMAP,No,250,Adaboost,0.7714,0.8000,0.8529,0.8235,0.7647,0.7647,0.8824,0.8824,0.8824,0.8235,0.8248,0.0463
ResNet101+MobileNetV2_n_feat,UMAP,No,250,Gaussian,0.8286,0.8000,0.7647,0.8529,0.7941,0.8235,0.7059,0.7647,0.7941,0.8824,0.8011,0.0473
EfficientNetB0+MobileNet_n_feat,PCA,No,250,PCC,0.7143,0.7143,0.7647,0.7647,0.8529,0.8235,0.8235,0.8824,0.7059,0.8529,0.7899,0.0621
EfficientNetB0+MobileNet_n_feat,PCA,No,250,J48,0.8000,0.7714,0.8235,0.7941,0.7647,0.7647,0.8824,0.7647,0.8529,0.8235,0.8042,0.0389
EfficientNetB0+MobileNet_n_feat,PCA,No,250,RBF,0.8571,0.9714,0.9706,0.8529,0.9118,0.9412,0.9118,0.9118,0.9412,0.9118,0.9182,0.0385
EfficientNetB0+MobileNet_n_feat,PCA,No,250,LinearSVM,0.9143,0.9143,0.9412,0.8824,0.9118,0.8529,0.8824,0.8824,0.9412,0.9118,0.9034,0.0267
EfficientNetB0+MobileNet_n_feat,PCA,No,250,MLP,0.6857,0.7714,0.8529,0.7647,0.6471,0.7353,0.6471,0.7059,0.8235,0.7941,0.7428,0.0675
EfficientNetB0+MobileNet_n_feat,PCA,No,250,Logistic,0.8571,0.9429,0.9412,0.8824,0.9118,0.8529,0.8824,0.9118,0.9118,0.9118,0.9006,0.0296
EfficientNetB0+MobileNet_n_feat,PCA,No,250,RandomForest,0.7143,0.8857,0.8824,0.8824,0.8235,0.8529,0.8529,0.8824,0.8529,0.8235,0.8453,0.0490
EfficientNetB0+MobileNet_n_feat,PCA,No,250,Adaboost,0.7429,0.8000,0.8824,0.7647,0.9412,0.9412,0.7941,0.9706,0.8824,0.8824,0.8602,0.0759
EfficientNetB0+MobileNet_n_feat,PCA,No,250,Gaussian,0.6571,0.7429,0.7647,0.7353,0.7353,0.7941,0.7059,0.7353,0.7941,0.7353,0.7400,0.0382
EfficientNetB0+MobileNet_n_feat,UMAP,No,250,PCC,0.8571,0.8571,0.8824,0.7059,0.7647,0.8235,0.7353,0.8824,0.8529,0.8529,0.8214,0.0600
EfficientNetB0+MobileNet_n_feat,UMAP,No,250,J48,0.8000,0.8000,0.8824,0.6765,0.8529,0.7941,0.7353,0.7353,0.8529,0.8824,0.8012,0.0654
EfficientNetB0+MobileNet_n_feat,UMAP,No,250,RBF,0.4571,0.3429,0.5294,0.6765,0.7059,0.5588,0.6471,0.7059,0.5588,0.6471,0.5829,0.1117
EfficientNetB0+MobileNet_n_feat,UMAP,No,250,LinearSVM,0.6286,0.6857,0.7353,0.7059,0.8235,0.6765,0.7059,0.9118,0.5882,0.7941,0.7255,0.0906
EfficientNetB0+MobileNet_n_feat,UMAP,No,250,MLP,0.4286,0.3429,0.5000,0.5294,0.5294,0.5294,0.6176,0.5588,0.5882,0.5294,0.5154,0.0748
EfficientNetB0+MobileNet_n_feat,UMAP,No,250,Logistic,0.7143,0.8286,0.8529,0.7353,0.7941,0.8529,0.7059,0.8529,0.7059,0.8529,0.7896,0.0634
EfficientNetB0+MobileNet_n_feat,UMAP,No,250,RandomForest,0.8857,0.9143,0.9412,0.7941,0.8824,0.9412,0.8235,0.9412,0.7647,0.8824,0.8771,0.0602
EfficientNetB0+MobileNet_n_feat,UMAP,No,250,Adaboost,0.8857,0.9143,0.8824,0.8235,0.8235,0.8235,0.7647,0.9412,0.8529,0.7941,0.8506,0.0522
EfficientNetB0+MobileNet_n_feat,UMAP,No,250,Gaussian,0.8286,0.8571,0.8529,0.7353,0.7647,0.8529,0.7941,0.7941,0.8529,0.8529,0.8186,0.0416
MobileNet+ResNet50_n_feat,PCA,No,250,PCC,0.7429,0.7429,0.8235,0.7941,0.8529,0.8235,0.8824,0.7647,0.7941,0.8235,0.8045,0.0435
MobileNet+ResNet50_n_feat,PCA,No,250,J48,0.7143,0.7143,0.8235,0.8529,0.8529,0.7941,0.7059,0.7647,0.6765,0.8529,0.7752,0.0655
MobileNet+ResNet50_n_feat,PCA,No,250,RBF,0.9429,0.8857,0.9706,0.8529,0.9118,0.9706,0.9118,0.8824,0.8824,0.9412,0.9152,0.0381
MobileNet+ResNet50_n_feat,PCA,No,250,LinearSVM,0.8857,0.8857,0.9118,0.8824,1.0000,0.8824,0.8824,0.8824,0.8824,0.8824,0.8977,0.0352
MobileNet+ResNet50_n_feat,PCA,No,250,MLP,0.8286,0.8857,0.8824,0.8529,0.7941,0.6471,0.7059,0.6765,0.8824,0.7059,0.7861,0.0889
MobileNet+ResNet50_n_feat,PCA,No,250,Logistic,0.8857,0.8857,0.9118,0.8824,1.0000,0.9412,0.9118,0.9412,0.9118,0.8824,0.9154,0.0353
MobileNet+ResNet50_n_feat,PCA,No,250,RandomForest,0.8571,0.8286,0.8824,0.8235,0.7941,0.9118,0.8235,0.8235,0.9118,0.9412,0.8597,0.0467
MobileNet+ResNet50_n_feat,PCA,No,250,Adaboost,0.8286,0.8571,0.8235,0.8529,0.8529,0.8529,0.8824,0.9706,0.9706,0.9706,0.8862,0.0573
MobileNet+ResNet50_n_feat,PCA,No,250,Gaussian,0.7714,0.7143,0.7353,0.7059,0.7059,0.7353,0.6176,0.7647,0.8235,0.6176,0.7192,0.0610
MobileNet+ResNet50_n_feat,UMAP,No,250,PCC,0.8286,0.8571,0.7941,0.8824,0.7941,0.8235,0.7353,0.7647,0.7941,0.8235,0.8097,0.0407
MobileNet+ResNet50_n_feat,UMAP,No,250,J48,0.8286,0.9143,0.8235,0.8235,0.6765,0.6765,0.7941,0.8529,0.7059,0.7941,0.7890,0.0748
MobileNet+ResNet50_n_feat,UMAP,No,250,RBF,0.6000,0.6286,0.7353,0.7647,0.7353,0.7059,0.7353,0.7353,0.7353,0.7353,0.7111,0.0506
MobileNet+ResNet50_n_feat,UMAP,No,250,LinearSVM,0.7143,0.7143,0.7647,0.8235,0.7941,0.7941,0.7059,0.7647,0.8235,0.8235,0.7723,0.0448
MobileNet+ResNet50_n_feat,UMAP,No,250,MLP,0.5429,0.8000,0.5294,0.6765,0.5294,0.6471,0.6176,0.7059,0.6471,0.5588,0.6255,0.0838
MobileNet+ResNet50_n_feat,UMAP,No,250,Logistic,0.7714,0.8000,0.8529,0.7647,0.7059,0.8235,0.7941,0.8235,0.8529,0.8235,0.8013,0.0427
MobileNet+ResNet50_n_feat,UMAP,No,250,RandomForest,0.8571,0.8857,0.8824,0.8529,0.8235,0.8824,0.8235,0.8529,0.8529,0.8824,0.8596,0.0223
MobileNet+ResNet50_n_feat,UMAP,No,250,Adaboost,0.7714,0.8286,0.8824,0.8824,0.7353,0.8235,0.8235,0.8235,0.7353,0.7647,0.8071,0.0510
MobileNet+ResNet50_n_feat,UMAP,No,250,Gaussian,0.7429,0.8000,0.8235,0.8235,0.8235,0.8235,0.7353,0.7941,0.7941,0.8529,0.8013,0.0354
Xception+ResNet50_n_feat,PCA,No,250,PCC,0.6857,0.8000,0.8235,0.7941,0.8824,0.8824,0.7647,0.8824,0.8235,0.7941,0.8133,0.0584
Xception+ResNet50_n_feat,PCA,No,250,J48,0.7429,0.8000,0.7647,0.7941,0.6765,0.7941,0.7059,0.7353,0.6471,0.6765,0.7337,0.0525
Xception+ResNet50_n_feat,PCA,No,250,RBF,0.9143,0.9143,0.9412,0.8235,0.9706,0.9412,0.9118,0.8824,0.8529,0.9412,0.9093,0.0426
Xception+ResNet50_n_feat,PCA,No,250,LinearSVM,0.9429,0.8286,0.9118,0.9412,0.9412,0.8235,0.9118,0.9412,0.8824,0.8824,0.9007,0.0433
Xception+ResNet50_n_feat,PCA,No,250,MLP,0.7143,0.7714,0.8235,0.7647,0.7941,0.6471,0.7941,0.7647,0.7941,0.8529,0.7721,0.0545
Xception+ResNet50_n_feat,PCA,No,250,Logistic,0.9429,0.8286,0.9412,0.9412,0.9706,0.8235,0.9118,0.9118,0.8824,0.9118,0.9066,0.0463
Xception+ResNet50_n_feat,PCA,No,250,RandomForest,0.8286,0.8571,0.8529,0.8529,0.9118,0.8529,0.8235,0.8824,0.9118,0.8529,0.8627,0.0288
Xception+ResNet50_n_feat,PCA,No,250,Adaboost,0.8571,0.8286,0.8529,0.8235,0.8824,0.8824,0.8824,0.9118,0.8824,0.9118,0.8715,0.0290
Xception+ResNet50_n_feat,PCA,No,250,Gaussian,0.7143,0.7429,0.6765,0.7353,0.7059,0.7059,0.7059,0.7353,0.7353,0.6176,0.7075,0.0356
Xception+ResNet50_n_feat,UMAP,No,250,PCC,0.8286,0.8000,0.7353,0.7941,0.8824,0.8235,0.7941,0.8235,0.8529,0.8529,0.8187,0.0388
