MobileNet+ResNet101_n_feat,ReliefF,RBF,5,150528,No,300,0,85.2941,85.7143,85.2941,121.9383,40.8779,0.0047,0.0018
MobileNet+ResNet101_n_feat,ReliefF,LinearSVM,5,150528,No,300,0,82.3529,82.3529,82.3529,121.9383,40.8779,0.008,0.0007
MobileNet+ResNet101_n_feat,ReliefF,MLP,5,150528,No,300,0,73.5294,74.2857,73.5294,121.9383,40.8779,0.5694,0.0005
MobileNet+ResNet101_n_feat,ReliefF,Logistic,5,150528,No,300,0,82.3529,82.3529,82.3529,121.9383,40.8779,0.0391,0.0003
MobileNet+ResNet101_n_feat,ReliefF,RandomForest,5,150528,No,300,0,82.3529,82.3529,82.3529,121.9383,40.8779,0.2409,0.0142
MobileNet+ResNet101_n_feat,ReliefF,Adaboost,5,150528,No,300,0,85.2941,85.7143,85.2941,121.9383,40.8779,0.1657,0.0072
MobileNet+ResNet101_n_feat,ReliefF,Gaussian,5,150528,No,300,0,85.2941,83.871,85.2941,121.9383,40.8779,0.0008,0.0002
MobileNet+ResNet101_n_feat,ReliefF,PCC,6,150528,No,300,24,79.4118,81.0811,79.1667,121.9383,44.927,0,2.7819
MobileNet+ResNet101_n_feat,ReliefF,J48,6,150528,No,300,0,67.6471,70.2703,67.3611,121.9383,44.927,0.0091,0.0001
MobileNet+ResNet101_n_feat,ReliefF,RBF,6,150528,No,300,0,91.1765,90.9091,91.6667,121.9383,44.927,0.0032,0.0006
MobileNet+ResNet101_n_feat,ReliefF,LinearSVM,6,150528,No,300,0,94.1176,94.4444,94.0972,121.9383,44.927,0.0032,0.0003
MobileNet+ResNet101_n_feat,ReliefF,MLP,6,150528,No,300,0,88.2353,88.8889,88.1944,121.9383,44.927,0.3207,0.0002
MobileNet+ResNet101_n_feat,ReliefF,Logistic,6,150528,No,300,0,91.1765,91.4286,91.3194,121.9383,44.927,0.0222,0.0001
MobileNet+ResNet101_n_feat,ReliefF,RandomForest,6,150528,No,300,0,91.1765,91.4286,91.3194,121.9383,44.927,0.1435,0.0089
MobileNet+ResNet101_n_feat,ReliefF,Adaboost,6,150528,No,300,0,94.1176,94.1176,94.4444,121.9383,44.927,0.1308,0.0049
MobileNet+ResNet101_n_feat,ReliefF,Gaussian,6,150528,No,300,0,82.3529,81.25,82.9861,121.9383,44.927,0.0006,0.0002
MobileNet+ResNet101_n_feat,ReliefF,PCC,7,150528,No,300,24,82.3529,81.25,82.3529,121.9383,39.523,0,2.8792
MobileNet+ResNet101_n_feat,ReliefF,J48,7,150528,No,300,0,79.4118,80,79.4118,121.9383,39.523,0.0075,0.0001
MobileNet+ResNet101_n_feat,ReliefF,RBF,7,150528,No,300,0,94.1176,94.4444,94.1176,121.9383,39.523,0.0036,0.0007
MobileNet+ResNet101_n_feat,ReliefF,LinearSVM,7,150528,No,300,0,97.0588,97.1429,97.0588,121.9383,39.523,0.003,0.0003
MobileNet+ResNet101_n_feat,ReliefF,MLP,7,150528,No,300,0,85.2941,87.1795,85.2941,121.9383,39.523,0.3477,0.0002
MobileNet+ResNet101_n_feat,ReliefF,Logistic,7,150528,No,300,0,97.0588,97.1429,97.0588,121.9383,39.523,0.0213,0.0001
MobileNet+ResNet101_n_feat,ReliefF,RandomForest,7,150528,No,300,0,97.0588,97.1429,97.0588,121.9383,39.523,0.1385,0.0092
MobileNet+ResNet101_n_feat,ReliefF,Adaboost,7,150528,No,300,0,94.1176,94.1176,94.1176,121.9383,39.523,0.1311,0.0049
MobileNet+ResNet101_n_feat,ReliefF,Gaussian,7,150528,No,300,0,88.2353,87.5,88.2353,121.9383,39.523,0.0006,0.0003
MobileNet+ResNet101_n_feat,ReliefF,PCC,8,150528,No,300,24,82.3529,83.3333,82.2917,121.9383,40.3619,0,3.6702
MobileNet+ResNet101_n_feat,ReliefF,J48,8,150528,No,300,0,85.2941,86.4865,85.0694,121.9383,40.3619,0.0084,0.0001
MobileNet+ResNet101_n_feat,ReliefF,RBF,8,150528,No,300,0,88.2353,88.8889,88.1944,121.9383,40.3619,0.0034,0.0007
